pin,slack
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI54LM01[0]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI54LM01[0]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI54LM01[0]:Y,
g_OLED_interface/s_ASCII[672]:ALn,
g_OLED_interface/s_ASCII[672]:CLK,
g_OLED_interface/s_ASCII[672]:D,
g_OLED_interface/s_ASCII[672]:EN,
g_OLED_interface/s_ASCII[672]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.un1_s_buffer_start_reg27_2_0:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/un1_s_byte_reg.ALTB[2]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/un1_s_byte_reg.ALTB[2]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/un1_s_byte_reg.ALTB[2]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/un1_s_byte_reg.ALTB[2]:Y,
g_OLED_interface/s_ASCII[258]:ALn,
g_OLED_interface/s_ASCII[258]:CLK,
g_OLED_interface/s_ASCII[258]:D,
g_OLED_interface/s_ASCII[258]:EN,
g_OLED_interface/s_ASCII[258]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m69:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m69:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m69:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m69:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m69:Y,
g_OLED_interface/s_ASCII_8[490]:A,
g_OLED_interface/s_ASCII_8[490]:B,
g_OLED_interface/s_ASCII_8[490]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_0:Y,
sw_ibuf[1]/U_IOIN:Y,
sw_ibuf[1]/U_IOIN:YIN,
g_OLED_interface/s_ASCII_8[601]:A,
g_OLED_interface/s_ASCII_8[601]:B,
g_OLED_interface/s_ASCII_8[601]:Y,
g_OLED_interface/s_ASCII[237]:ALn,
g_OLED_interface/s_ASCII[237]:CLK,
g_OLED_interface/s_ASCII[237]:D,
g_OLED_interface/s_ASCII[237]:EN,
g_OLED_interface/s_ASCII[237]:Q,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[26]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[26]:CLK,6760
g_OLED_interface/SCLK_clock_divider/s_ms_reg[26]:D,7660
g_OLED_interface/SCLK_clock_divider/s_ms_reg[26]:Q,6760
g_OLED_interface/s_ASCII[301]:ALn,
g_OLED_interface/s_ASCII[301]:CLK,
g_OLED_interface/s_ASCII[301]:D,
g_OLED_interface/s_ASCII[301]:EN,
g_OLED_interface/s_ASCII[301]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_4:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_4:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_4:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_4:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_4:Y,
g_OLED_interface/s_ASCII_8[185]:A,
g_OLED_interface/s_ASCII_8[185]:B,
g_OLED_interface/s_ASCII_8[185]:Y,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[0]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[0]:CLK,5797
g_OLED_interface/SCLK_clock_divider/s_ms_reg[0]:D,8361
g_OLED_interface/SCLK_clock_divider/s_ms_reg[0]:Q,5797
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m64_1_1:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m64_1_1:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m64_1_1:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[1]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[1]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[1]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_53_2_1_wmux_2:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_53_2_1_wmux_2:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_53_2_1_wmux_2:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_53_2_1_wmux_2:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_53_2_1_wmux_2:Y,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[4]:B,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[4]:CC,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[4]:P,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[4]:S,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[4]:Y3,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[4]:Y3A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_MOSI_FINAL_BYTE_RNO_1:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_MOSI_FINAL_BYTE_RNO_1:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_MOSI_FINAL_BYTE_RNO_1:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_MOSI_FINAL_BYTE_RNO_1:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_MOSI_FINAL_BYTE_RNO_1:Y,
g_OLED_interface/s_ASCII_8[369]:A,
g_OLED_interface/s_ASCII_8[369]:B,
g_OLED_interface/s_ASCII_8[369]:Y,
g_OLED_interface/s_ASCII_8[732]:A,
g_OLED_interface/s_ASCII_8[732]:B,
g_OLED_interface/s_ASCII_8[732]:Y,
g_OLED_interface/s_ASCII[528]:ALn,
g_OLED_interface/s_ASCII[528]:CLK,
g_OLED_interface/s_ASCII[528]:D,
g_OLED_interface/s_ASCII[528]:EN,
g_OLED_interface/s_ASCII[528]:Q,
g_OLED_interface/s_ASCII[178]:ALn,
g_OLED_interface/s_ASCII[178]:CLK,
g_OLED_interface/s_ASCII[178]:D,
g_OLED_interface/s_ASCII[178]:EN,
g_OLED_interface/s_ASCII[178]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_1:Y,
g_OLED_interface/s_ASCII[306]:ALn,
g_OLED_interface/s_ASCII[306]:CLK,
g_OLED_interface/s_ASCII[306]:D,
g_OLED_interface/s_ASCII[306]:EN,
g_OLED_interface/s_ASCII[306]:Q,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[24]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[24]:CLK,6607
g_OLED_interface/SCLK_clock_divider/s_ms_reg[24]:D,7740
g_OLED_interface/SCLK_clock_divider/s_ms_reg[24]:Q,6607
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux:Y,
g_OLED_interface/s_N_transmit[1]:ALn,
g_OLED_interface/s_N_transmit[1]:CLK,
g_OLED_interface/s_N_transmit[1]:D,
g_OLED_interface/s_N_transmit[1]:EN,
g_OLED_interface/s_N_transmit[1]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m20:A,
g_OLED_interface/font/s_PIXEL_63_6_.m20:B,
g_OLED_interface/font/s_PIXEL_63_6_.m20:Y,
JA_obuf[0]/U_IOPAD:D,
JA_obuf[0]/U_IOPAD:E,
JA_obuf[0]/U_IOPAD:PAD,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_2:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_2:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_2:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_2:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_0_wmux_RNO_2:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_1:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_1:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m264_1_0_wmux_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.m264_1_0_wmux_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.m264_1_0_wmux_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.m264_1_0_wmux_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.m264_1_0_wmux_0:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[16]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[16]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[16]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[16]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[16]:Q,
g_OLED_interface/s_ASCII[226]:ALn,
g_OLED_interface/s_ASCII[226]:CLK,
g_OLED_interface/s_ASCII[226]:D,
g_OLED_interface/s_ASCII[226]:EN,
g_OLED_interface/s_ASCII[226]:Q,
g_OLED_interface/s_ASCII_8[724]:A,
g_OLED_interface/s_ASCII_8[724]:B,
g_OLED_interface/s_ASCII_8[724]:Y,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_6:B,7754
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_6:CC,7894
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_6:P,7754
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_6:S,7894
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_6:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_6:Y3A,
g_button_tick_latch/state_reg_Z[0]:ALn,
g_button_tick_latch/state_reg_Z[0]:CLK,
g_button_tick_latch/state_reg_Z[0]:D,
g_button_tick_latch/state_reg_Z[0]:Q,
JA_obuf[3]/U_IOPAD:D,
JA_obuf[3]/U_IOPAD:E,
JA_obuf[3]/U_IOPAD:PAD,
g_OLED_interface/s_ASCII_8[426]:A,
g_OLED_interface/s_ASCII_8[426]:B,
g_OLED_interface/s_ASCII_8[426]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m366_1_0_wmux_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.m366_1_0_wmux_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.m366_1_0_wmux_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.m366_1_0_wmux_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.m366_1_0_wmux_0:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI4TQ2M[6]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI4TQ2M[6]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI4TQ2M[6]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI4TQ2M[6]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI4TQ2M[6]:Y,
g_OLED_interface/s_PIXEL_COUNT_reg[4]:ALn,
g_OLED_interface/s_PIXEL_COUNT_reg[4]:CLK,
g_OLED_interface/s_PIXEL_COUNT_reg[4]:D,
g_OLED_interface/s_PIXEL_COUNT_reg[4]:EN,
g_OLED_interface/s_PIXEL_COUNT_reg[4]:Q,
g_OLED_interface/s_ASCII[709]:ALn,
g_OLED_interface/s_ASCII[709]:CLK,
g_OLED_interface/s_ASCII[709]:D,
g_OLED_interface/s_ASCII[709]:EN,
g_OLED_interface/s_ASCII[709]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_1:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_1:Y,
g_OLED_interface/s_count_reg[5]:ALn,
g_OLED_interface/s_count_reg[5]:CLK,
g_OLED_interface/s_count_reg[5]:D,
g_OLED_interface/s_count_reg[5]:EN,
g_OLED_interface/s_count_reg[5]:Q,
g_OLED_interface/s_count_reg[5]:SLn,
g_OLED_interface/s_ASCII_8[588]:A,
g_OLED_interface/s_ASCII_8[588]:B,
g_OLED_interface/s_ASCII_8[588]:Y,
g_OLED_interface/s_ASCII_8[273]:A,
g_OLED_interface/s_ASCII_8[273]:B,
g_OLED_interface/s_ASCII_8[273]:Y,
g_OLED_interface/s_ASCII_8[178]:A,
g_OLED_interface/s_ASCII_8[178]:B,
g_OLED_interface/s_ASCII_8[178]:Y,
g_OLED_interface/s_ASCII[141]:ALn,
g_OLED_interface/s_ASCII[141]:CLK,
g_OLED_interface/s_ASCII[141]:D,
g_OLED_interface/s_ASCII[141]:EN,
g_OLED_interface/s_ASCII[141]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI6VQ2M[7]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI6VQ2M[7]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI6VQ2M[7]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI6VQ2M[7]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_DATA_RNI6VQ2M[7]:Y,
g_OLED_interface/s_ASCII_8[676]:A,
g_OLED_interface/s_ASCII_8[676]:B,
g_OLED_interface/s_ASCII_8[676]:Y,
g_OLED_interface/s_ASCII_8[472]:A,
g_OLED_interface/s_ASCII_8[472]:B,
g_OLED_interface/s_ASCII_8[472]:Y,
JA_obuf[2]/U_IOTRI:DOUT,
JA_obuf[2]/U_IOTRI:EOUT,
g_OLED_interface/s_ASCII[194]:ALn,
g_OLED_interface/s_ASCII[194]:CLK,
g_OLED_interface/s_ASCII[194]:D,
g_OLED_interface/s_ASCII[194]:EN,
g_OLED_interface/s_ASCII[194]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_1_wmux_0_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_1_wmux_0_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_1_wmux_0_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_1_wmux_0_RNO:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[0]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[0]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_10[0]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m187:A,
g_OLED_interface/font/s_PIXEL_63_6_.m187:B,
g_OLED_interface/font/s_PIXEL_63_6_.m187:C,
g_OLED_interface/font/s_PIXEL_63_6_.m187:Y,
g_OLED_interface/s_ASCII[457]:ALn,
g_OLED_interface/s_ASCII[457]:CLK,
g_OLED_interface/s_ASCII[457]:D,
g_OLED_interface/s_ASCII[457]:EN,
g_OLED_interface/s_ASCII[457]:Q,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[8]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[8]:CLK,5660
g_OLED_interface/SCLK_clock_divider/s_ms_reg[8]:D,7813
g_OLED_interface/SCLK_clock_divider/s_ms_reg[8]:Q,5660
g_OLED_interface/s_ASCII_8[668]:A,
g_OLED_interface/s_ASCII_8[668]:B,
g_OLED_interface/s_ASCII_8[668]:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0_o3[0]:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0_o3[0]:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0_o3[0]:C,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0_o3[0]:D,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_DATA_13_0_iv_0_o3[0]:Y,
g_OLED_interface/s_ASCII[369]:ALn,
g_OLED_interface/s_ASCII[369]:CLK,
g_OLED_interface/s_ASCII[369]:D,
g_OLED_interface/s_ASCII[369]:EN,
g_OLED_interface/s_ASCII[369]:Q,
g_OLED_interface/s_ASCII[541]:ALn,
g_OLED_interface/s_ASCII[541]:CLK,
g_OLED_interface/s_ASCII[541]:D,
g_OLED_interface/s_ASCII[541]:EN,
g_OLED_interface/s_ASCII[541]:Q,
g_OLED_interface/s_ASCII[298]:ALn,
g_OLED_interface/s_ASCII[298]:CLK,
g_OLED_interface/s_ASCII[298]:D,
g_OLED_interface/s_ASCII[298]:EN,
g_OLED_interface/s_ASCII[298]:Q,
g_OLED_interface/s_ASCII_8[209]:A,
g_OLED_interface/s_ASCII_8[209]:B,
g_OLED_interface/s_ASCII_8[209]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_7:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_7:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_7:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_7:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_7:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_0_wmux_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_0_wmux_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_0_wmux_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_0_wmux_RNO:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m99:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m99:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/m99:Y,
g_OLED_interface/s_ASCII_8[341]:A,
g_OLED_interface/s_ASCII_8[341]:B,
g_OLED_interface/s_ASCII_8[341]:Y,
g_OLED_interface/s_ASCII[564]:ALn,
g_OLED_interface/s_ASCII[564]:CLK,
g_OLED_interface/s_ASCII[564]:D,
g_OLED_interface/s_ASCII[564]:EN,
g_OLED_interface/s_ASCII[564]:Q,
g_OLED_interface/s_count_reg[11]:ALn,
g_OLED_interface/s_count_reg[11]:CLK,
g_OLED_interface/s_count_reg[11]:D,
g_OLED_interface/s_count_reg[11]:EN,
g_OLED_interface/s_count_reg[11]:Q,
g_OLED_interface/s_count_reg[11]:SLn,
g_OLED_interface/s_ASCII[440]:ALn,
g_OLED_interface/s_ASCII[440]:CLK,
g_OLED_interface/s_ASCII[440]:D,
g_OLED_interface/s_ASCII[440]:EN,
g_OLED_interface/s_ASCII[440]:Q,
g_OLED_interface/s_ASCII_8[493]:A,
g_OLED_interface/s_ASCII_8[493]:B,
g_OLED_interface/s_ASCII_8[493]:Y,
g_OLED_interface/s_ASCII[720]:ALn,
g_OLED_interface/s_ASCII[720]:CLK,
g_OLED_interface/s_ASCII[720]:D,
g_OLED_interface/s_ASCII[720]:EN,
g_OLED_interface/s_ASCII[720]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m23_i_o3:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m23_i_o3:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m23_i_o3:Y,
g_OLED_interface/s_ASCII[412]:ALn,
g_OLED_interface/s_ASCII[412]:CLK,
g_OLED_interface/s_ASCII[412]:D,
g_OLED_interface/s_ASCII[412]:EN,
g_OLED_interface/s_ASCII[412]:Q,
g_OLED_interface/s_ASCII[413]:ALn,
g_OLED_interface/s_ASCII[413]:CLK,
g_OLED_interface/s_ASCII[413]:D,
g_OLED_interface/s_ASCII[413]:EN,
g_OLED_interface/s_ASCII[413]:Q,
g_OLED_interface/s_ASCII[652]:ALn,
g_OLED_interface/s_ASCII[652]:CLK,
g_OLED_interface/s_ASCII[652]:D,
g_OLED_interface/s_ASCII[652]:EN,
g_OLED_interface/s_ASCII[652]:Q,
g_OLED_interface/s_ASCII_8[164]:A,
g_OLED_interface/s_ASCII_8[164]:B,
g_OLED_interface/s_ASCII_8[164]:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_o2_0_5[2]:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_o2_0_5[2]:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_o2_0_5[2]:Y,
g_OLED_interface/s_ASCII[545]:ALn,
g_OLED_interface/s_ASCII[545]:CLK,
g_OLED_interface/s_ASCII[545]:D,
g_OLED_interface/s_ASCII[545]:EN,
g_OLED_interface/s_ASCII[545]:Q,
g_OLED_interface/s_ASCII_8[469]:A,
g_OLED_interface/s_ASCII_8[469]:B,
g_OLED_interface/s_ASCII_8[469]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m19:A,
g_OLED_interface/font/s_PIXEL_63_6_.m19:B,
g_OLED_interface/font/s_PIXEL_63_6_.m19:Y,
g_OLED_interface/s_ASCII[389]:ALn,
g_OLED_interface/s_ASCII[389]:CLK,
g_OLED_interface/s_ASCII[389]:D,
g_OLED_interface/s_ASCII[389]:EN,
g_OLED_interface/s_ASCII[389]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_2_0_RNI8P67D:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_2_0_RNI8P67D:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_2_0_RNI8P67D:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_2_0_RNI8P67D:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_7:A,
